date,month,quarter,year,fiscal_year,fiscal_quarter,is_ramadan,post_ramadan,cpi,oil_price,global_food_index
2022-03-01,3,1,2022,2021-22,3,FALSE,FALSE,12.7,117.25,160.2
2022-03-01,3,1,2022,2021-22,3,FALSE,FALSE,12.7,117.25,160.2
2022-03-01,3,1,2022,2021-22,3,FALSE,FALSE,12.7,117.25,160.2
2022-03-01,3,1,2022,2021-22,3,FALSE,FALSE,12.7,117.25,160.2
2022-03-01,3,1,2022,2021-22,3,FALSE,FALSE,12.7,117.25,160.2
2022-03-01,3,1,2022,2021-22,3,FALSE,FALSE,12.7,117.25,160.2
2022-03-01,3,1,2022,2021-22,3,FALSE,FALSE,12.7,117.25,160.2
2022-03-01,3,1,2022,2021-22,3,FALSE,FALSE,12.7,117.25,160.2
2022-04-01,4,2,2022,2021-22,4,FALSE,FALSE,13.37790337,104.58,158.8
2022-04-01,4,2,2022,2021-22,4,FALSE,FALSE,13.37790337,104.58,158.8
2022-04-01,4,2,2022,2021-22,4,FALSE,FALSE,13.37790337,104.58,158.8
2022-04-01,4,2,2022,2021-22,4,FALSE,FALSE,13.37790337,104.58,158.8
2022-04-01,4,2,2022,2021-22,4,FALSE,FALSE,13.37790337,104.58,158.8
2022-04-01,4,2,2022,2021-22,4,FALSE,FALSE,13.37790337,104.58,158.8
2022-04-01,4,2,2022,2021-22,4,FALSE,FALSE,13.37790337,104.58,158.8
2022-04-01,4,2,2022,2021-22,4,FALSE,FALSE,13.37790337,104.58,158.8
2022-04-01,4,2,2022,2021-22,4,FALSE,FALSE,13.37790337,104.58,158.8
2022-04-01,4,2,2022,2021-22,4,FALSE,FALSE,13.37790337,104.58,158.8
2022-04-01,4,2,2022,2021-22,4,FALSE,FALSE,13.37790337,104.58,158.8
2022-04-01,4,2,2022,2021-22,4,FALSE,FALSE,13.37790337,104.58,158.8
2022-04-01,4,2,2022,2021-22,4,FALSE,FALSE,13.37790337,104.58,158.8
2022-04-01,4,2,2022,2021-22,4,FALSE,FALSE,13.37790337,104.58,158.8
2022-05-01,5,2,2022,2021-22,4,TRUE,FALSE,13.8,113.34,158.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-06-01,6,2,2022,2021-22,4,FALSE,TRUE,21.3,122.71,155.7
2022-07-01,7,3,2022,2022-23,1,FALSE,FALSE,24.9,111.93,141.6
2022-08-01,8,3,2022,2022-23,1,FALSE,FALSE,27.3,100.45,138.7
2022-08-01,8,3,2022,2022-23,1,FALSE,FALSE,27.3,100.45,138.7
2022-08-01,8,3,2022,2022-23,1,FALSE,FALSE,27.3,100.45,138.7
2022-08-01,8,3,2022,2022-23,1,FALSE,FALSE,27.3,100.45,138.7
2022-08-01,8,3,2022,2022-23,1,FALSE,FALSE,27.3,100.45,138.7
2022-08-01,8,3,2022,2022-23,1,FALSE,FALSE,27.3,100.45,138.7
2022-08-01,8,3,2022,2022-23,1,FALSE,FALSE,27.3,100.45,138.7
2022-08-01,8,3,2022,2022-23,1,FALSE,FALSE,27.3,100.45,138.7
2022-08-01,8,3,2022,2022-23,1,FALSE,FALSE,27.3,100.45,138.7
2022-08-01,8,3,2022,2022-23,1,FALSE,FALSE,27.3,100.45,138.7
2022-08-01,8,3,2022,2022-23,1,FALSE,FALSE,27.3,100.45,138.7
2022-08-01,8,3,2022,2022-23,1,FALSE,FALSE,27.3,100.45,138.7
2022-08-01,8,3,2022,2022-23,1,FALSE,FALSE,27.3,100.45,138.7
2022-08-01,8,3,2022,2022-23,1,FALSE,FALSE,27.3,100.45,138.7
2022-09-01,9,3,2022,2022-23,1,FALSE,FALSE,23.2,89.76,137.3
2022-09-01,9,3,2022,2022-23,1,FALSE,FALSE,23.2,89.76,137.3
2022-09-01,9,3,2022,2022-23,1,FALSE,FALSE,23.2,89.76,137.3
2022-09-01,9,3,2022,2022-23,1,FALSE,FALSE,23.2,89.76,137.3
2022-09-01,9,3,2022,2022-23,1,FALSE,FALSE,23.2,89.76,137.3
2022-09-01,9,3,2022,2022-23,1,FALSE,FALSE,23.2,89.76,137.3
2022-09-01,9,3,2022,2022-23,1,FALSE,FALSE,23.2,89.76,137.3
2022-09-01,9,3,2022,2022-23,1,FALSE,FALSE,23.2,89.76,137.3
2022-09-01,9,3,2022,2022-23,1,FALSE,FALSE,23.2,89.76,137.3
2022-09-01,9,3,2022,2022-23,1,FALSE,FALSE,23.2,89.76,137.3
2022-09-01,9,3,2022,2022-23,1,FALSE,FALSE,23.2,89.76,137.3
2022-09-01,9,3,2022,2022-23,1,FALSE,FALSE,23.2,89.76,137.3
2022-09-01,9,3,2022,2022-23,1,FALSE,FALSE,23.2,89.76,137.3
2022-09-01,9,3,2022,2022-23,1,FALSE,FALSE,23.2,89.76,137.3
2022-10-01,10,4,2022,2022-23,2,FALSE,FALSE,26.6,93.33,136.7
2022-11-01,11,4,2022,2022-23,2,FALSE,FALSE,23.8,91.42,136
2022-11-01,11,4,2022,2022-23,2,FALSE,FALSE,23.8,91.42,136
2022-11-01,11,4,2022,2022-23,2,FALSE,FALSE,23.8,91.42,136
2022-11-01,11,4,2022,2022-23,2,FALSE,FALSE,23.8,91.42,136
2022-11-01,11,4,2022,2022-23,2,FALSE,FALSE,23.8,91.42,136
2022-11-01,11,4,2022,2022-23,2,FALSE,FALSE,23.8,91.42,136
2022-11-01,11,4,2022,2022-23,2,FALSE,FALSE,23.8,91.42,136
2022-11-01,11,4,2022,2022-23,2,FALSE,FALSE,23.8,91.42,136
2022-11-01,11,4,2022,2022-23,2,FALSE,FALSE,23.8,91.42,136
2022-11-01,11,4,2022,2022-23,2,FALSE,FALSE,23.8,91.42,136
2022-11-01,11,4,2022,2022-23,2,FALSE,FALSE,23.8,91.42,136
2022-11-01,11,4,2022,2022-23,2,FALSE,FALSE,23.8,91.42,136
2022-11-01,11,4,2022,2022-23,2,FALSE,FALSE,23.8,91.42,136
2022-11-01,11,4,2022,2022-23,2,FALSE,FALSE,23.8,91.42,136
2022-12-01,12,4,2022,2022-23,2,FALSE,FALSE,24.5,80.92,133.1
2022-12-01,12,4,2022,2022-23,2,FALSE,FALSE,24.5,80.92,133.1
2022-12-01,12,4,2022,2022-23,2,FALSE,FALSE,24.5,80.92,133.1
2022-12-01,12,4,2022,2022-23,2,FALSE,FALSE,24.5,80.92,133.1
2022-12-01,12,4,2022,2022-23,2,FALSE,FALSE,24.5,80.92,133.1
2022-12-01,12,4,2022,2022-23,2,FALSE,FALSE,24.5,80.92,133.1
2022-12-01,12,4,2022,2022-23,2,FALSE,FALSE,24.5,80.92,133.1
2022-12-01,12,4,2022,2022-23,2,FALSE,FALSE,24.5,80.92,133.1
2022-12-01,12,4,2022,2022-23,2,FALSE,FALSE,24.5,80.92,133.1
2022-12-01,12,4,2022,2022-23,2,FALSE,FALSE,24.5,80.92,133.1
2022-12-01,12,4,2022,2022-23,2,FALSE,FALSE,24.5,80.92,133.1
2022-12-01,12,4,2022,2022-23,2,FALSE,FALSE,24.5,80.92,133.1
2022-12-01,12,4,2022,2022-23,2,FALSE,FALSE,24.5,80.92,133.1
2022-12-01,12,4,2022,2022-23,2,FALSE,FALSE,24.5,80.92,133.1
2023-01-01,1,1,2023,2022-23,3,FALSE,FALSE,27.6,82.5,131.4
2023-02-01,2,1,2023,2022-23,3,FALSE,FALSE,31.5,82.59,130.7
2023-02-01,2,1,2023,2022-23,3,FALSE,FALSE,31.5,82.59,130.7
2023-02-01,2,1,2023,2022-23,3,FALSE,FALSE,31.5,82.59,130.7
2023-02-01,2,1,2023,2022-23,3,FALSE,FALSE,31.5,82.59,130.7
2023-02-01,2,1,2023,2022-23,3,FALSE,FALSE,31.5,82.59,130.7
2023-02-01,2,1,2023,2022-23,3,FALSE,FALSE,31.5,82.59,130.7
2023-02-01,2,1,2023,2022-23,3,FALSE,FALSE,31.5,82.59,130.7
2023-02-01,2,1,2023,2022-23,3,FALSE,FALSE,31.5,82.59,130.7
2023-02-01,2,1,2023,2022-23,3,FALSE,FALSE,31.5,82.59,130.7
2023-02-01,2,1,2023,2022-23,3,FALSE,FALSE,31.5,82.59,130.7
2023-02-01,2,1,2023,2022-23,3,FALSE,FALSE,31.5,82.59,130.7
2023-02-01,2,1,2023,2022-23,3,FALSE,FALSE,31.5,82.59,130.7
2023-02-01,2,1,2023,2022-23,3,FALSE,FALSE,31.5,82.59,130.7
2023-02-01,2,1,2023,2022-23,3,FALSE,FALSE,31.5,82.59,130.7
2023-03-01,3,1,2023,2022-23,3,FALSE,FALSE,35.4,78.43,128
2023-03-01,3,1,2023,2022-23,3,FALSE,FALSE,35.4,78.43,128
2023-03-01,3,1,2023,2022-23,3,FALSE,FALSE,35.4,78.43,128
2023-03-01,3,1,2023,2022-23,3,FALSE,FALSE,35.4,78.43,128
2023-03-01,3,1,2023,2022-23,3,FALSE,FALSE,35.4,78.43,128
2023-03-01,3,1,2023,2022-23,3,FALSE,FALSE,35.4,78.43,128
2023-03-01,3,1,2023,2022-23,3,FALSE,FALSE,35.4,78.43,128
2023-03-01,3,1,2023,2022-23,3,FALSE,FALSE,35.4,78.43,128
2023-03-01,3,1,2023,2022-23,3,FALSE,FALSE,35.4,78.43,128
2023-03-01,3,1,2023,2022-23,3,FALSE,FALSE,35.4,78.43,128
2023-03-01,3,1,2023,2022-23,3,FALSE,FALSE,35.4,78.43,128
2023-03-01,3,1,2023,2022-23,3,FALSE,FALSE,35.4,78.43,128
2023-03-01,3,1,2023,2022-23,3,FALSE,FALSE,35.4,78.43,128
2023-03-01,3,1,2023,2022-23,3,FALSE,FALSE,35.4,78.43,128
2023-04-01,4,2,2023,2022-23,4,TRUE,FALSE,36.4,84.64,128.4
2023-05-01,5,2,2023,2022-23,4,FALSE,TRUE,38,75.47,124.5
2023-06-01,6,2,2023,2022-23,4,FALSE,FALSE,29.4,74.84,123
2023-06-01,6,2,2023,2022-23,4,FALSE,FALSE,29.4,74.84,123
2023-06-01,6,2,2023,2022-23,4,FALSE,FALSE,29.4,74.84,123
2023-06-01,6,2,2023,2022-23,4,FALSE,FALSE,29.4,74.84,123
2023-06-01,6,2,2023,2022-23,4,FALSE,FALSE,29.4,74.84,123
2023-06-01,6,2,2023,2022-23,4,FALSE,FALSE,29.4,74.84,123
2023-06-01,6,2,2023,2022-23,4,FALSE,FALSE,29.4,74.84,123
2023-06-01,6,2,2023,2022-23,4,FALSE,FALSE,29.4,74.84,123
2023-06-01,6,2,2023,2022-23,4,FALSE,FALSE,29.4,74.84,123
2023-06-01,6,2,2023,2022-23,4,FALSE,FALSE,29.4,74.84,123
2023-06-01,6,2,2023,2022-23,4,FALSE,FALSE,29.4,74.84,123
2023-06-01,6,2,2023,2022-23,4,FALSE,FALSE,29.4,74.84,123
2023-06-01,6,2,2023,2022-23,4,FALSE,FALSE,29.4,74.84,123
2023-06-01,6,2,2023,2022-23,4,FALSE,FALSE,29.4,74.84,123
2023-07-01,7,3,2023,2023-24,1,FALSE,FALSE,28.3,80.11,124.4
2023-08-01,8,3,2023,2023-24,1,FALSE,FALSE,27.4,86.15,121.8
2023-08-01,8,3,2023,2023-24,1,FALSE,FALSE,27.4,86.15,121.8
2023-08-01,8,3,2023,2023-24,1,FALSE,FALSE,27.4,86.15,121.8
2023-08-01,8,3,2023,2023-24,1,FALSE,FALSE,27.4,86.15,121.8
2023-08-01,8,3,2023,2023-24,1,FALSE,FALSE,27.4,86.15,121.8
2023-08-01,8,3,2023,2023-24,1,FALSE,FALSE,27.4,86.15,121.8
2023-08-01,8,3,2023,2023-24,1,FALSE,FALSE,27.4,86.15,121.8
2023-08-01,8,3,2023,2023-24,1,FALSE,FALSE,27.4,86.15,121.8
2023-08-01,8,3,2023,2023-24,1,FALSE,FALSE,27.4,86.15,121.8
2023-08-01,8,3,2023,2023-24,1,FALSE,FALSE,27.4,86.15,121.8
2023-08-01,8,3,2023,2023-24,1,FALSE,FALSE,27.4,86.15,121.8
2023-08-01,8,3,2023,2023-24,1,FALSE,FALSE,27.4,86.15,121.8
2023-08-01,8,3,2023,2023-24,1,FALSE,FALSE,27.4,86.15,121.8
2023-08-01,8,3,2023,2023-24,1,FALSE,FALSE,27.4,86.15,121.8
2023-09-01,9,3,2023,2023-24,1,FALSE,FALSE,31.4,93.72,121.7
2023-09-01,9,3,2023,2023-24,1,FALSE,FALSE,31.4,93.72,121.7
2023-09-01,9,3,2023,2023-24,1,FALSE,FALSE,31.4,93.72,121.7
2023-09-01,9,3,2023,2023-24,1,FALSE,FALSE,31.4,93.72,121.7
2023-09-01,9,3,2023,2023-24,1,FALSE,FALSE,31.4,93.72,121.7
2023-09-01,9,3,2023,2023-24,1,FALSE,FALSE,31.4,93.72,121.7
2023-09-01,9,3,2023,2023-24,1,FALSE,FALSE,31.4,93.72,121.7
2023-09-01,9,3,2023,2023-24,1,FALSE,FALSE,31.4,93.72,121.7
2023-09-01,9,3,2023,2023-24,1,FALSE,FALSE,31.4,93.72,121.7
2023-09-01,9,3,2023,2023-24,1,FALSE,FALSE,31.4,93.72,121.7
2023-09-01,9,3,2023,2023-24,1,FALSE,FALSE,31.4,93.72,121.7
2023-09-01,9,3,2023,2023-24,1,FALSE,FALSE,31.4,93.72,121.7
2023-09-01,9,3,2023,2023-24,1,FALSE,FALSE,31.4,93.72,121.7
2023-09-01,9,3,2023,2023-24,1,FALSE,FALSE,31.4,93.72,121.7
2023-10-01,10,4,2023,2023-24,2,FALSE,FALSE,26.8,90.6,120.7
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-12-01,12,4,2023,2023-24,2,FALSE,FALSE,29.7,77.63,119.1
