date,cpi,oil_price_lag12,month,quarter,year,is_ramadan,post_ramadan,fiscal_year,fiscal_quarter,cpi_diff,oil_price_lag12_std
2022-03-01,12.7,97.13,3,1,2022,FALSE,FALSE,2021-22,3,0,0.6720806939083603
2022-03-01,12.7,97.13,3,1,2022,FALSE,FALSE,2021-22,3,0,0.6720806939083603
2022-03-01,12.7,97.13,3,1,2022,FALSE,FALSE,2021-22,3,0,0.6720806939083603
2022-03-01,12.7,97.13,3,1,2022,FALSE,FALSE,2021-22,3,0,0.6720806939083603
2022-03-01,12.7,97.13,3,1,2022,FALSE,FALSE,2021-22,3,0,0.6720806939083603
2022-03-01,12.7,97.13,3,1,2022,FALSE,FALSE,2021-22,3,0,0.6720806939083603
2022-03-01,12.7,117.25,3,1,2022,FALSE,FALSE,2021-22,3,0,1.5826377354961407
2022-03-01,12.7,117.25,3,1,2022,FALSE,FALSE,2021-22,3,0,1.5826377354961407
2022-04-01,13.37790337,117.25,4,2,2022,FALSE,FALSE,2021-22,4,0.677903370000001,1.5826377354961407
2022-04-01,13.37790337,117.25,4,2,2022,FALSE,FALSE,2021-22,4,0,1.5826377354961407
2022-04-01,13.37790337,117.25,4,2,2022,FALSE,FALSE,2021-22,4,0,1.5826377354961407
2022-04-01,13.37790337,117.25,4,2,2022,FALSE,FALSE,2021-22,4,0,1.5826377354961407
2022-04-01,13.37790337,117.25,4,2,2022,FALSE,FALSE,2021-22,4,0,1.5826377354961407
2022-04-01,13.37790337,117.25,4,2,2022,FALSE,FALSE,2021-22,4,0,1.5826377354961407
2022-04-01,13.37790337,117.25,4,2,2022,FALSE,FALSE,2021-22,4,0,1.5826377354961407
2022-04-01,13.37790337,117.25,4,2,2022,FALSE,FALSE,2021-22,4,0,1.5826377354961407
2022-04-01,13.37790337,117.25,4,2,2022,FALSE,FALSE,2021-22,4,0,1.5826377354961407
2022-04-01,13.37790337,117.25,4,2,2022,FALSE,FALSE,2021-22,4,0,1.5826377354961407
2022-04-01,13.37790337,117.25,4,2,2022,FALSE,FALSE,2021-22,4,0,1.5826377354961407
2022-04-01,13.37790337,117.25,4,2,2022,FALSE,FALSE,2021-22,4,0,1.5826377354961407
2022-04-01,13.37790337,104.58,4,2,2022,FALSE,FALSE,2021-22,4,0,1.0092402346553269
2022-04-01,13.37790337,104.58,4,2,2022,FALSE,FALSE,2021-22,4,0,1.0092402346553269
2022-05-01,13.8,104.58,5,2,2022,TRUE,FALSE,2021-22,4,0.4220966300000004,1.0092402346553269
2022-06-01,21.3,104.58,6,2,2022,FALSE,TRUE,2021-22,4,7.5,1.0092402346553269
2022-06-01,21.3,104.58,6,2,2022,FALSE,TRUE,2021-22,4,0,1.0092402346553269
2022-06-01,21.3,104.58,6,2,2022,FALSE,TRUE,2021-22,4,0,1.0092402346553269
2022-06-01,21.3,104.58,6,2,2022,FALSE,TRUE,2021-22,4,0,1.0092402346553269
2022-06-01,21.3,104.58,6,2,2022,FALSE,TRUE,2021-22,4,0,1.0092402346553269
2022-06-01,21.3,104.58,6,2,2022,FALSE,TRUE,2021-22,4,0,1.0092402346553269
2022-06-01,21.3,104.58,6,2,2022,FALSE,TRUE,2021-22,4,0,1.0092402346553269
2022-06-01,21.3,104.58,6,2,2022,FALSE,TRUE,2021-22,4,0,1.0092402346553269
2022-06-01,21.3,104.58,6,2,2022,FALSE,TRUE,2021-22,4,0,1.0092402346553269
2022-06-01,21.3,104.58,6,2,2022,FALSE,TRUE,2021-22,4,0,1.0092402346553269
2022-06-01,21.3,104.58,6,2,2022,FALSE,TRUE,2021-22,4,0,1.0092402346553269
2022-06-01,21.3,113.34,6,2,2022,FALSE,TRUE,2021-22,4,0,1.4056855469967264
2022-06-01,21.3,122.71,6,2,2022,FALSE,TRUE,2021-22,4,0,1.8297372109966017
2022-06-01,21.3,122.71,6,2,2022,FALSE,TRUE,2021-22,4,0,1.8297372109966017
2022-06-01,21.3,122.71,6,2,2022,FALSE,TRUE,2021-22,4,0,1.8297372109966017
2022-06-01,21.3,122.71,6,2,2022,FALSE,TRUE,2021-22,4,0,1.8297372109966017
2022-06-01,21.3,122.71,6,2,2022,FALSE,TRUE,2021-22,4,0,1.8297372109966017
2022-06-01,21.3,122.71,6,2,2022,FALSE,TRUE,2021-22,4,0,1.8297372109966017
2022-06-01,21.3,122.71,6,2,2022,FALSE,TRUE,2021-22,4,0,1.8297372109966017
2022-06-01,21.3,122.71,6,2,2022,FALSE,TRUE,2021-22,4,0,1.8297372109966017
2022-06-01,21.3,122.71,6,2,2022,FALSE,TRUE,2021-22,4,0,1.8297372109966017
2022-06-01,21.3,122.71,6,2,2022,FALSE,TRUE,2021-22,4,0,1.8297372109966017
2022-06-01,21.3,122.71,6,2,2022,FALSE,TRUE,2021-22,4,0,1.8297372109966017
2022-06-01,21.3,122.71,6,2,2022,FALSE,TRUE,2021-22,4,0,1.8297372109966017
2022-06-01,21.3,122.71,6,2,2022,FALSE,TRUE,2021-22,4,0,1.8297372109966017
2022-06-01,21.3,122.71,6,2,2022,FALSE,TRUE,2021-22,4,0,1.8297372109966017
2022-06-01,21.3,122.71,6,2,2022,FALSE,TRUE,2021-22,4,0,1.8297372109966017
2022-06-01,21.3,122.71,6,2,2022,FALSE,TRUE,2021-22,4,0,1.8297372109966017
2022-06-01,21.3,122.71,6,2,2022,FALSE,TRUE,2021-22,4,0,1.8297372109966017
2022-06-01,21.3,122.71,6,2,2022,FALSE,TRUE,2021-22,4,0,1.8297372109966017
2022-06-01,21.3,122.71,6,2,2022,FALSE,TRUE,2021-22,4,0,1.8297372109966017
2022-06-01,21.3,122.71,6,2,2022,FALSE,TRUE,2021-22,4,0,1.8297372109966017
2022-06-01,21.3,122.71,6,2,2022,FALSE,TRUE,2021-22,4,0,1.8297372109966017
2022-06-01,21.3,122.71,6,2,2022,FALSE,TRUE,2021-22,4,0,1.8297372109966017
2022-06-01,21.3,122.71,6,2,2022,FALSE,TRUE,2021-22,4,0,1.8297372109966017
2022-06-01,21.3,122.71,6,2,2022,FALSE,TRUE,2021-22,4,0,1.8297372109966017
2022-06-01,21.3,122.71,6,2,2022,FALSE,TRUE,2021-22,4,0,1.8297372109966017
2022-06-01,21.3,122.71,6,2,2022,FALSE,TRUE,2021-22,4,0,1.8297372109966017
2022-06-01,21.3,122.71,6,2,2022,FALSE,TRUE,2021-22,4,0,1.8297372109966017
2022-06-01,21.3,122.71,6,2,2022,FALSE,TRUE,2021-22,4,0,1.8297372109966017
2022-06-01,21.3,122.71,6,2,2022,FALSE,TRUE,2021-22,4,0,1.8297372109966017
2022-06-01,21.3,122.71,6,2,2022,FALSE,TRUE,2021-22,4,0,1.8297372109966017
2022-06-01,21.3,122.71,6,2,2022,FALSE,TRUE,2021-22,4,0,1.8297372109966017
2022-06-01,21.3,122.71,6,2,2022,FALSE,TRUE,2021-22,4,0,1.8297372109966017
2022-06-01,21.3,122.71,6,2,2022,FALSE,TRUE,2021-22,4,0,1.8297372109966017
2022-06-01,21.3,122.71,6,2,2022,FALSE,TRUE,2021-22,4,0,1.8297372109966017
2022-06-01,21.3,122.71,6,2,2022,FALSE,TRUE,2021-22,4,0,1.8297372109966017
2022-06-01,21.3,122.71,6,2,2022,FALSE,TRUE,2021-22,4,0,1.8297372109966017
2022-06-01,21.3,122.71,6,2,2022,FALSE,TRUE,2021-22,4,0,1.8297372109966017
2022-06-01,21.3,122.71,6,2,2022,FALSE,TRUE,2021-22,4,0,1.8297372109966017
2022-06-01,21.3,122.71,6,2,2022,FALSE,TRUE,2021-22,4,0,1.8297372109966017
2022-06-01,21.3,122.71,6,2,2022,FALSE,TRUE,2021-22,4,0,1.8297372109966017
2022-06-01,21.3,122.71,6,2,2022,FALSE,TRUE,2021-22,4,0,1.8297372109966017
2022-06-01,21.3,122.71,6,2,2022,FALSE,TRUE,2021-22,4,0,1.8297372109966017
2022-06-01,21.3,122.71,6,2,2022,FALSE,TRUE,2021-22,4,0,1.8297372109966017
2022-06-01,21.3,122.71,6,2,2022,FALSE,TRUE,2021-22,4,0,1.8297372109966017
2022-06-01,21.3,122.71,6,2,2022,FALSE,TRUE,2021-22,4,0,1.8297372109966017
2022-06-01,21.3,122.71,6,2,2022,FALSE,TRUE,2021-22,4,0,1.8297372109966017
2022-06-01,21.3,122.71,6,2,2022,FALSE,TRUE,2021-22,4,0,1.8297372109966017
2022-06-01,21.3,122.71,6,2,2022,FALSE,TRUE,2021-22,4,0,1.8297372109966017
2022-06-01,21.3,122.71,6,2,2022,FALSE,TRUE,2021-22,4,0,1.8297372109966017
2022-06-01,21.3,122.71,6,2,2022,FALSE,TRUE,2021-22,4,0,1.8297372109966017
2022-06-01,21.3,122.71,6,2,2022,FALSE,TRUE,2021-22,4,0,1.8297372109966017
2022-06-01,21.3,122.71,6,2,2022,FALSE,TRUE,2021-22,4,0,1.8297372109966017
2022-06-01,21.3,122.71,6,2,2022,FALSE,TRUE,2021-22,4,0,1.8297372109966017
2022-06-01,21.3,122.71,6,2,2022,FALSE,TRUE,2021-22,4,0,1.8297372109966017
2022-06-01,21.3,122.71,6,2,2022,FALSE,TRUE,2021-22,4,0,1.8297372109966017
2022-06-01,21.3,122.71,6,2,2022,FALSE,TRUE,2021-22,4,0,1.8297372109966017
2022-06-01,21.3,122.71,6,2,2022,FALSE,TRUE,2021-22,4,0,1.8297372109966017
2022-06-01,21.3,122.71,6,2,2022,FALSE,TRUE,2021-22,4,0,1.8297372109966017
2022-06-01,21.3,122.71,6,2,2022,FALSE,TRUE,2021-22,4,0,1.8297372109966017
2022-06-01,21.3,122.71,6,2,2022,FALSE,TRUE,2021-22,4,0,1.8297372109966017
2022-06-01,21.3,122.71,6,2,2022,FALSE,TRUE,2021-22,4,0,1.8297372109966017
2022-06-01,21.3,122.71,6,2,2022,FALSE,TRUE,2021-22,4,0,1.8297372109966017
2022-06-01,21.3,122.71,6,2,2022,FALSE,TRUE,2021-22,4,0,1.8297372109966017
2022-06-01,21.3,122.71,6,2,2022,FALSE,TRUE,2021-22,4,0,1.8297372109966017
2022-06-01,21.3,122.71,6,2,2022,FALSE,TRUE,2021-22,4,0,1.8297372109966017
2022-06-01,21.3,122.71,6,2,2022,FALSE,TRUE,2021-22,4,0,1.8297372109966017
2022-06-01,21.3,122.71,6,2,2022,FALSE,TRUE,2021-22,4,0,1.8297372109966017
2022-06-01,21.3,122.71,6,2,2022,FALSE,TRUE,2021-22,4,0,1.8297372109966017
2022-06-01,21.3,122.71,6,2,2022,FALSE,TRUE,2021-22,4,0,1.8297372109966017
2022-06-01,21.3,122.71,6,2,2022,FALSE,TRUE,2021-22,4,0,1.8297372109966017
2022-06-01,21.3,122.71,6,2,2022,FALSE,TRUE,2021-22,4,0,1.8297372109966017
2022-06-01,21.3,122.71,6,2,2022,FALSE,TRUE,2021-22,4,0,1.8297372109966017
2022-07-01,24.9,122.71,7,3,2022,FALSE,FALSE,2022-23,1,3.599999999999998,1.8297372109966017
2022-08-01,27.3,122.71,8,3,2022,FALSE,FALSE,2022-23,1,2.400000000000002,1.8297372109966017
2022-08-01,27.3,122.71,8,3,2022,FALSE,FALSE,2022-23,1,0,1.8297372109966017
2022-08-01,27.3,122.71,8,3,2022,FALSE,FALSE,2022-23,1,0,1.8297372109966017
2022-08-01,27.3,122.71,8,3,2022,FALSE,FALSE,2022-23,1,0,1.8297372109966017
2022-08-01,27.3,122.71,8,3,2022,FALSE,FALSE,2022-23,1,0,1.8297372109966017
2022-08-01,27.3,122.71,8,3,2022,FALSE,FALSE,2022-23,1,0,1.8297372109966017
2022-08-01,27.3,122.71,8,3,2022,FALSE,FALSE,2022-23,1,0,1.8297372109966017
2022-08-01,27.3,122.71,8,3,2022,FALSE,FALSE,2022-23,1,0,1.8297372109966017
2022-08-01,27.3,122.71,8,3,2022,FALSE,FALSE,2022-23,1,0,1.8297372109966017
2022-08-01,27.3,122.71,8,3,2022,FALSE,FALSE,2022-23,1,0,1.8297372109966017
2022-08-01,27.3,122.71,8,3,2022,FALSE,FALSE,2022-23,1,0,1.8297372109966017
2022-08-01,27.3,111.93,8,3,2022,FALSE,FALSE,2022-23,1,0,1.3418741439828712
2022-08-01,27.3,100.45,8,3,2022,FALSE,FALSE,2022-23,1,0,0.8223316570331833
2022-08-01,27.3,100.45,8,3,2022,FALSE,FALSE,2022-23,1,0,0.8223316570331833
2022-09-01,23.2,100.45,9,3,2022,FALSE,FALSE,2022-23,1,-4.100000000000001,0.8223316570331833
2022-09-01,23.2,100.45,9,3,2022,FALSE,FALSE,2022-23,1,0,0.8223316570331833
2022-09-01,23.2,100.45,9,3,2022,FALSE,FALSE,2022-23,1,0,0.8223316570331833
2022-09-01,23.2,100.45,9,3,2022,FALSE,FALSE,2022-23,1,0,0.8223316570331833
2022-09-01,23.2,100.45,9,3,2022,FALSE,FALSE,2022-23,1,0,0.8223316570331833
2022-09-01,23.2,100.45,9,3,2022,FALSE,FALSE,2022-23,1,0,0.8223316570331833
2022-09-01,23.2,100.45,9,3,2022,FALSE,FALSE,2022-23,1,0,0.8223316570331833
2022-09-01,23.2,100.45,9,3,2022,FALSE,FALSE,2022-23,1,0,0.8223316570331833
2022-09-01,23.2,100.45,9,3,2022,FALSE,FALSE,2022-23,1,0,0.8223316570331833
2022-09-01,23.2,100.45,9,3,2022,FALSE,FALSE,2022-23,1,0,0.8223316570331833
2022-09-01,23.2,100.45,9,3,2022,FALSE,FALSE,2022-23,1,0,0.8223316570331833
2022-09-01,23.2,100.45,9,3,2022,FALSE,FALSE,2022-23,1,0,0.8223316570331833
2022-09-01,23.2,89.76,9,3,2022,FALSE,FALSE,2022-23,1,0,0.3385416582969324
2022-09-01,23.2,89.76,9,3,2022,FALSE,FALSE,2022-23,1,0,0.3385416582969324
2022-10-01,26.6,89.76,10,4,2022,FALSE,FALSE,2022-23,2,3.400000000000002,0.3385416582969324
2022-11-01,23.8,89.76,11,4,2022,FALSE,FALSE,2022-23,2,-2.8000000000000007,0.3385416582969324
2022-11-01,23.8,89.76,11,4,2022,FALSE,FALSE,2022-23,2,0,0.3385416582969324
2022-11-01,23.8,89.76,11,4,2022,FALSE,FALSE,2022-23,2,0,0.3385416582969324
2022-11-01,23.8,89.76,11,4,2022,FALSE,FALSE,2022-23,2,0,0.3385416582969324
2022-11-01,23.8,89.76,11,4,2022,FALSE,FALSE,2022-23,2,0,0.3385416582969324
2022-11-01,23.8,89.76,11,4,2022,FALSE,FALSE,2022-23,2,0,0.3385416582969324
2022-11-01,23.8,89.76,11,4,2022,FALSE,FALSE,2022-23,2,0,0.3385416582969324
2022-11-01,23.8,89.76,11,4,2022,FALSE,FALSE,2022-23,2,0,0.3385416582969324
2022-11-01,23.8,89.76,11,4,2022,FALSE,FALSE,2022-23,2,0,0.3385416582969324
2022-11-01,23.8,89.76,11,4,2022,FALSE,FALSE,2022-23,2,0,0.3385416582969324
2022-11-01,23.8,89.76,11,4,2022,FALSE,FALSE,2022-23,2,0,0.3385416582969324
2022-11-01,23.8,93.33,11,4,2022,FALSE,FALSE,2022-23,2,0,0.5001066999703105
2022-11-01,23.8,91.42,11,4,2022,FALSE,FALSE,2022-23,2,0,0.41366713985934356
2022-11-01,23.8,91.42,11,4,2022,FALSE,FALSE,2022-23,2,0,0.41366713985934356
2022-12-01,24.5,91.42,12,4,2022,FALSE,FALSE,2022-23,2,0.6999999999999993,0.41366713985934356
2022-12-01,24.5,91.42,12,4,2022,FALSE,FALSE,2022-23,2,0,0.41366713985934356
2022-12-01,24.5,91.42,12,4,2022,FALSE,FALSE,2022-23,2,0,0.41366713985934356
2022-12-01,24.5,91.42,12,4,2022,FALSE,FALSE,2022-23,2,0,0.41366713985934356
2022-12-01,24.5,91.42,12,4,2022,FALSE,FALSE,2022-23,2,0,0.41366713985934356
2022-12-01,24.5,91.42,12,4,2022,FALSE,FALSE,2022-23,2,0,0.41366713985934356
2022-12-01,24.5,91.42,12,4,2022,FALSE,FALSE,2022-23,2,0,0.41366713985934356
2022-12-01,24.5,91.42,12,4,2022,FALSE,FALSE,2022-23,2,0,0.41366713985934356
2022-12-01,24.5,91.42,12,4,2022,FALSE,FALSE,2022-23,2,0,0.41366713985934356
2022-12-01,24.5,91.42,12,4,2022,FALSE,FALSE,2022-23,2,0,0.41366713985934356
2022-12-01,24.5,91.42,12,4,2022,FALSE,FALSE,2022-23,2,0,0.41366713985934356
2022-12-01,24.5,91.42,12,4,2022,FALSE,FALSE,2022-23,2,0,0.41366713985934356
2022-12-01,24.5,80.92,12,4,2022,FALSE,FALSE,2022-23,2,0,-0.06152415918000493
2022-12-01,24.5,80.92,12,4,2022,FALSE,FALSE,2022-23,2,0,-0.06152415918000493
2023-01-01,27.6,80.92,1,1,2023,FALSE,FALSE,2022-23,3,3.1000000000000014,-0.06152415918000493
2023-02-01,31.5,80.92,2,1,2023,FALSE,FALSE,2022-23,3,3.8999999999999986,-0.06152415918000493
2023-02-01,31.5,80.92,2,1,2023,FALSE,FALSE,2022-23,3,0,-0.06152415918000493
2023-02-01,31.5,80.92,2,1,2023,FALSE,FALSE,2022-23,3,0,-0.06152415918000493
2023-02-01,31.5,80.92,2,1,2023,FALSE,FALSE,2022-23,3,0,-0.06152415918000493
2023-02-01,31.5,80.92,2,1,2023,FALSE,FALSE,2022-23,3,0,-0.06152415918000493
2023-02-01,31.5,80.92,2,1,2023,FALSE,FALSE,2022-23,3,0,-0.06152415918000493
2023-02-01,31.5,80.92,2,1,2023,FALSE,FALSE,2022-23,3,0,-0.06152415918000493
2023-02-01,31.5,80.92,2,1,2023,FALSE,FALSE,2022-23,3,0,-0.06152415918000493
2023-02-01,31.5,80.92,2,1,2023,FALSE,FALSE,2022-23,3,0,-0.06152415918000493
2023-02-01,31.5,80.92,2,1,2023,FALSE,FALSE,2022-23,3,0,-0.06152415918000493
2023-02-01,31.5,80.92,2,1,2023,FALSE,FALSE,2022-23,3,0,-0.06152415918000493
2023-02-01,31.5,82.5,2,1,2023,FALSE,FALSE,2022-23,3,0,0.009980817246868381
2023-02-01,31.5,82.59,2,1,2023,FALSE,FALSE,2022-23,3,0,0.014053885524348666
2023-02-01,31.5,82.59,2,1,2023,FALSE,FALSE,2022-23,3,0,0.014053885524348666
2023-03-01,35.4,82.59,3,1,2023,FALSE,FALSE,2022-23,3,3.8999999999999986,0.014053885524348666
2023-03-01,35.4,82.59,3,1,2023,FALSE,FALSE,2022-23,3,0,0.014053885524348666
2023-03-01,35.4,82.59,3,1,2023,FALSE,FALSE,2022-23,3,0,0.014053885524348666
2023-03-01,35.4,82.59,3,1,2023,FALSE,FALSE,2022-23,3,0,0.014053885524348666
2023-03-01,35.4,82.59,3,1,2023,FALSE,FALSE,2022-23,3,0,0.014053885524348666
2023-03-01,35.4,82.59,3,1,2023,FALSE,FALSE,2022-23,3,0,0.014053885524348666
2023-03-01,35.4,82.59,3,1,2023,FALSE,FALSE,2022-23,3,0,0.014053885524348666
2023-03-01,35.4,82.59,3,1,2023,FALSE,FALSE,2022-23,3,0,0.014053885524348666
2023-03-01,35.4,82.59,3,1,2023,FALSE,FALSE,2022-23,3,0,0.014053885524348666
2023-03-01,35.4,82.59,3,1,2023,FALSE,FALSE,2022-23,3,0,0.014053885524348666
2023-03-01,35.4,82.59,3,1,2023,FALSE,FALSE,2022-23,3,0,0.014053885524348666
2023-03-01,35.4,82.59,3,1,2023,FALSE,FALSE,2022-23,3,0,0.014053885524348666
2023-03-01,35.4,78.43,3,1,2023,FALSE,FALSE,2022-23,3,0,-0.17421238152362162
2023-03-01,35.4,78.43,3,1,2023,FALSE,FALSE,2022-23,3,0,-0.17421238152362162
2023-04-01,36.4,78.43,4,2,2023,TRUE,FALSE,2022-23,4,1,-0.17421238152362162
2023-05-01,38,78.43,5,2,2023,FALSE,TRUE,2022-23,4,1.6000000000000014,-0.17421238152362162
2023-06-01,29.4,78.43,6,2,2023,FALSE,FALSE,2022-23,4,-8.600000000000001,-0.17421238152362162
2023-06-01,29.4,78.43,6,2,2023,FALSE,FALSE,2022-23,4,0,-0.17421238152362162
2023-06-01,29.4,78.43,6,2,2023,FALSE,FALSE,2022-23,4,0,-0.17421238152362162
2023-06-01,29.4,78.43,6,2,2023,FALSE,FALSE,2022-23,4,0,-0.17421238152362162
2023-06-01,29.4,78.43,6,2,2023,FALSE,FALSE,2022-23,4,0,-0.17421238152362162
2023-06-01,29.4,78.43,6,2,2023,FALSE,FALSE,2022-23,4,0,-0.17421238152362162
2023-06-01,29.4,78.43,6,2,2023,FALSE,FALSE,2022-23,4,0,-0.17421238152362162
2023-06-01,29.4,78.43,6,2,2023,FALSE,FALSE,2022-23,4,0,-0.17421238152362162
2023-06-01,29.4,78.43,6,2,2023,FALSE,FALSE,2022-23,4,0,-0.17421238152362162
2023-06-01,29.4,78.43,6,2,2023,FALSE,FALSE,2022-23,4,0,-0.17421238152362162
2023-06-01,29.4,84.64,6,2,2023,FALSE,FALSE,2022-23,4,0,0.10682932962250705
2023-06-01,29.4,75.47,6,2,2023,FALSE,FALSE,2022-23,4,0,-0.308171071538524
2023-06-01,29.4,74.84,6,2,2023,FALSE,FALSE,2022-23,4,0,-0.3366825494808847
2023-06-01,29.4,74.84,6,2,2023,FALSE,FALSE,2022-23,4,0,-0.3366825494808847
2023-07-01,28.3,74.84,7,3,2023,FALSE,FALSE,2023-24,1,-1.0999999999999979,-0.3366825494808847
2023-08-01,27.4,74.84,8,3,2023,FALSE,FALSE,2023-24,1,-0.9000000000000021,-0.3366825494808847
2023-08-01,27.4,74.84,8,3,2023,FALSE,FALSE,2023-24,1,0,-0.3366825494808847
2023-08-01,27.4,74.84,8,3,2023,FALSE,FALSE,2023-24,1,0,-0.3366825494808847
2023-08-01,27.4,74.84,8,3,2023,FALSE,FALSE,2023-24,1,0,-0.3366825494808847
2023-08-01,27.4,74.84,8,3,2023,FALSE,FALSE,2023-24,1,0,-0.3366825494808847
2023-08-01,27.4,74.84,8,3,2023,FALSE,FALSE,2023-24,1,0,-0.3366825494808847
2023-08-01,27.4,74.84,8,3,2023,FALSE,FALSE,2023-24,1,0,-0.3366825494808847
2023-08-01,27.4,74.84,8,3,2023,FALSE,FALSE,2023-24,1,0,-0.3366825494808847
2023-08-01,27.4,74.84,8,3,2023,FALSE,FALSE,2023-24,1,0,-0.3366825494808847
2023-08-01,27.4,74.84,8,3,2023,FALSE,FALSE,2023-24,1,0,-0.3366825494808847
2023-08-01,27.4,74.84,8,3,2023,FALSE,FALSE,2023-24,1,0,-0.3366825494808847
2023-08-01,27.4,80.11,8,3,2023,FALSE,FALSE,2023-24,1,0,-0.09818177367732621
2023-08-01,27.4,86.15,8,3,2023,FALSE,FALSE,2023-24,1,0,0.175166364055785
2023-08-01,27.4,86.15,8,3,2023,FALSE,FALSE,2023-24,1,0,0.175166364055785
2023-09-01,31.4,86.15,9,3,2023,FALSE,FALSE,2023-24,1,4,0.175166364055785
2023-09-01,31.4,86.15,9,3,2023,FALSE,FALSE,2023-24,1,0,0.175166364055785
2023-09-01,31.4,86.15,9,3,2023,FALSE,FALSE,2023-24,1,0,0.175166364055785
2023-09-01,31.4,86.15,9,3,2023,FALSE,FALSE,2023-24,1,0,0.175166364055785
2023-09-01,31.4,86.15,9,3,2023,FALSE,FALSE,2023-24,1,0,0.175166364055785
2023-09-01,31.4,86.15,9,3,2023,FALSE,FALSE,2023-24,1,0,0.175166364055785
2023-09-01,31.4,86.15,9,3,2023,FALSE,FALSE,2023-24,1,0,0.175166364055785
2023-09-01,31.4,86.15,9,3,2023,FALSE,FALSE,2023-24,1,0,0.175166364055785
2023-09-01,31.4,86.15,9,3,2023,FALSE,FALSE,2023-24,1,0,0.175166364055785
2023-09-01,31.4,86.15,9,3,2023,FALSE,FALSE,2023-24,1,0,0.175166364055785
2023-09-01,31.4,86.15,9,3,2023,FALSE,FALSE,2023-24,1,0,0.175166364055785
2023-09-01,31.4,86.15,9,3,2023,FALSE,FALSE,2023-24,1,0,0.175166364055785
2023-09-01,31.4,93.72,9,3,2023,FALSE,FALSE,2023-24,1,0,0.5177566625060579
2023-09-01,31.4,93.72,9,3,2023,FALSE,FALSE,2023-24,1,0,0.5177566625060579
2023-10-01,26.8,93.72,10,4,2023,FALSE,FALSE,2023-24,2,-4.599999999999998,0.5177566625060579
2023-11-01,29.2,93.72,11,4,2023,FALSE,FALSE,2023-24,2,2.3999999999999986,0.5177566625060579
2023-11-01,29.2,93.72,11,4,2023,FALSE,FALSE,2023-24,2,0,0.5177566625060579
2023-11-01,29.2,93.72,11,4,2023,FALSE,FALSE,2023-24,2,0,0.5177566625060579
2023-11-01,29.2,93.72,11,4,2023,FALSE,FALSE,2023-24,2,0,0.5177566625060579
2023-11-01,29.2,93.72,11,4,2023,FALSE,FALSE,2023-24,2,0,0.5177566625060579
2023-11-01,29.2,93.72,11,4,2023,FALSE,FALSE,2023-24,2,0,0.5177566625060579
2023-11-01,29.2,93.72,11,4,2023,FALSE,FALSE,2023-24,2,0,0.5177566625060579
2023-11-01,29.2,93.72,11,4,2023,FALSE,FALSE,2023-24,2,0,0.5177566625060579
2023-11-01,29.2,93.72,11,4,2023,FALSE,FALSE,2023-24,2,0,0.5177566625060579
2023-11-01,29.2,93.72,11,4,2023,FALSE,FALSE,2023-24,2,0,0.5177566625060579
2023-11-01,29.2,93.72,11,4,2023,FALSE,FALSE,2023-24,2,0,0.5177566625060579
2023-11-01,29.2,90.6,11,4,2023,FALSE,FALSE,2023-24,2,0,0.3765569622200798
2023-11-01,29.2,82.94,11,4,2023,FALSE,FALSE,2023-24,2,0,0.029893595492326692
2023-11-01,29.2,82.94,11,4,2023,FALSE,FALSE,2023-24,2,0,0.029893595492326692
2023-11-01,29.2,82.94,11,4,2023,FALSE,FALSE,2023-24,2,0,0.029893595492326692
2023-11-01,29.2,82.94,11,4,2023,FALSE,FALSE,2023-24,2,0,0.029893595492326692
2023-11-01,29.2,82.94,11,4,2023,FALSE,FALSE,2023-24,2,0,0.029893595492326692
2023-11-01,29.2,82.94,11,4,2023,FALSE,FALSE,2023-24,2,0,0.029893595492326692
2023-11-01,29.2,82.94,11,4,2023,FALSE,FALSE,2023-24,2,0,0.029893595492326692
2023-11-01,29.2,82.94,11,4,2023,FALSE,FALSE,2023-24,2,0,0.029893595492326692
2023-11-01,29.2,82.94,11,4,2023,FALSE,FALSE,2023-24,2,0,0.029893595492326692
2023-11-01,29.2,82.94,11,4,2023,FALSE,FALSE,2023-24,2,0,0.029893595492326692
2023-11-01,29.2,82.94,11,4,2023,FALSE,FALSE,2023-24,2,0,0.029893595492326692
2023-11-01,29.2,82.94,11,4,2023,FALSE,FALSE,2023-24,2,0,0.029893595492326692
2023-11-01,29.2,82.94,11,4,2023,FALSE,FALSE,2023-24,2,0,0.029893595492326692
2023-11-01,29.2,82.94,11,4,2023,FALSE,FALSE,2023-24,2,0,0.029893595492326692
2023-11-01,29.2,82.94,11,4,2023,FALSE,FALSE,2023-24,2,0,0.029893595492326692
2023-11-01,29.2,82.94,11,4,2023,FALSE,FALSE,2023-24,2,0,0.029893595492326692
2023-11-01,29.2,82.94,11,4,2023,FALSE,FALSE,2023-24,2,0,0.029893595492326692
2023-11-01,29.2,82.94,11,4,2023,FALSE,FALSE,2023-24,2,0,0.029893595492326692
2023-11-01,29.2,82.94,11,4,2023,FALSE,FALSE,2023-24,2,0,0.029893595492326692
2023-11-01,29.2,82.94,11,4,2023,FALSE,FALSE,2023-24,2,0,0.029893595492326692
2023-11-01,29.2,82.94,11,4,2023,FALSE,FALSE,2023-24,2,0,0.029893595492326692
2023-11-01,29.2,82.94,11,4,2023,FALSE,FALSE,2023-24,2,0,0.029893595492326692
2023-11-01,29.2,82.94,11,4,2023,FALSE,FALSE,2023-24,2,0,0.029893595492326692
